KigC100	KigC1200	KigC150	KigC250	KigC300	KigCa35	KigCa65	KigCas0	KigOff0	KigOff120	KigOff40	KigOff80	KigOffSurface	MahC100	MahC200	MahC400	MahCa10	MahCa50	MahCa65	Mahsurface_10	Mahsurface_6	Mahsurface_7	Mahsurface_8	Mahsurface_9
7.4095016996666665	10.365958083999999	7.647973450111111	5.562039821222222	6.778994594777777	5.307348183444445	27.371489888777777	6.501894508222223	4.247493498333333	36.854218409	6.663169102777778	49.201492975444445	4.268943350555555	9.423126630333334	6.311140496	8.035791964777777	5.808302622	30.632862945000003	21.52741897022222	4.401640324222222	2.3192438213333335	2.960487859333333	4.928674404666666	3.860201631888889
23.44450863181818	19.472353692363637	19.36581616681818	21.837694153045454	17.025205101045454	31.60427098381818	17.411966479	39.22031350404545	26.61377968672727	11.753687228545456	36.86256002586364	17.308371629454548	31.882406039545454	29.046365777136362	15.336872594636365	29.41193207690909	30.64308021427273	21.215463728818182	15.653030656272728	44.950832307545454	31.114369874954548	37.97757184686363	60.105292254545454	45.62199434259091
91.6078166329	80.7189923436	78.6989335706	98.6902555459	67.1942153353	163.7086051337	68.5777576001	192.45709608639999	144.495289706	37.993267263999996	195.4603845335	68.1864614233	163.6092432936	144.3231390379	59.6682075821	137.9689257183	171.0202318885	85.9897633355	61.5822541789	241.6554475917	173.15219279739998	203.9783523112	303.5395128516	248.15434812110001
80.21110864233333	61.88544783408333	60.9173375665	76.79215801641666	49.65973349391667	153.186038199	61.48722343208333	170.556526317	114.57671789541666	49.97787577108333	197.480706595	60.60948429566667	155.11337730916668	126.58171663099999	43.55499509425	99.02678070266667	124.18245669791666	80.53619652866666	59.32781006883334	181.22291314075	167.101530787	174.72655036858333	217.35247977	196.94101502691666
162.155252555	120.480442435	123.50442418	137.29000096	104.90028172999999	246.35809785499998	136.27899155	294.61393736499997	215.19091082	156.19778225	358.84083081	272.64648165	271.95149224	215.9206874	84.668666965	170.17200294499997	232.31442594	190.9052377	142.94643960000002	305.82304708	225.758045085	250.783672335	359.74005047000003	310.06365653
0.404801923	9.197101282	1.771205128	13.06918397	14.93481667	7.0641e-4	0.002403846	2.73077e-4	1.22436e-4	8.28205e-4	0	0	0	0.089510256	11.22954808	19.39280064	0	0.003210256	0.035105769	2.89744e-4	0	3.38462e-4	4.47436e-4	0
7.642253909189655	7.295074291793103	6.305684221017241	5.368080305293104	5.369098513982759	7.967189006327587	7.76556454987931	11.79119417112069	6.091049231689655	11.174637276706896	10.992366491482759	13.508338331931034	10.048778007655173	9.536837933172414	5.043974191465518	7.318624023103449	7.31028951924138	10.597060697172413	9.973671772862069	10.131666256775862	6.607090649344827	8.105001764965518	9.110505221896553	10.24682691837931
337.46316432000003	210.59120235	194.963707925	215.93456966	156.066666045	738.46546484	123.190571745	846.05796458	512.184522965	72.29446367099999	1253.873431675	134.917498416	882.161503725	503.137498005	167.85213207	239.95540360500001	413.06624195	171.16090149	90.5446699405	697.7140902750001	573.550366175	711.493752695	716.0257370649999	673.766976
0.83642093	3.901664651	3.46157814	7.867031163	6.553555814	0.001166047	0.005257209	8.28837e-4	5.35e-5	0.002939535	7.49767e-4	1.4e-4	9.36744e-4	0.162694884	10.98284977	7.814422326	1.01395e-4	5.26e-5	0.104957209	2.75814e-4	8.9907e-4	0.001576279	5.84186e-4	6.86047e-4
14.37764997942857	14.828018390285713	12.775532723857143	11.039521476142857	15.688721776857143	0.1476912145714286	2.3023906145714284	0.1660320492857143	0.05174836014285714	3.6535734492857146	0.08488971971428572	3.892515557	0.06397356128571428	4.488780546285715	12.685740464428571	16.41577048242857	0.14718991385714286	2.929084168857143	3.3177722154285716	0.05110345185714286	0.03827129071428571	0.05049569628571429	0.071897004	0.04637226628571428
28.06083320397727	15.642145289113635	19.131302966545455	19.15207061525	12.95730432159091	39.714667448545455	27.550632248181817	43.291473039454544	15.627143365863637	14.378825507318181	28.99229249368182	9.807727870136363	28.038118063477274	26.50655296134091	12.462656043613636	14.329284734181819	23.429029130272728	26.39715894275	21.380529044204547	39.81804834713636	39.29536565443182	38.24415086690909	37.462661387	61.48660178431818
2.243183697	5.3356804615	3.997112249	8.6913364305	8.380103873500001	0.004010036999999999	0.0097892635	3.08905e-4	3.120915e-4	0.0326309435	0.1213616755	0.076376913	0.0277799595	0.5107677575	8.6746246975	9.8530636775	0.0642890055	0.036116762	0.111838872	0.014785356999999999	0.010972927	0.057636827	0.045419021	0.0306614615
69.63747340126923	25.601683287269232	33.75706911746154	20.76028044	21.467856917115384	27.050928508192307	29.547157250384615	32.2689984355	20.53170425223077	30.30839275565385	28.26884695473077	33.385693819653845	27.106849623076922	40.161419018653845	23.23705965746154	23.300636929576925	19.197920984961538	35.9054644575	77.640728041	27.18862209403846	14.63987119496154	26.557524903884616	26.135275328807694	24.75456427580769
6.034383507333334	7.2270159099999995	4.794466944666667	10.077179495000001	8.925329276000001	0.05302714733333333	0.28052023966666667	0.085815658	0.04733547933333333	0.36051718400000005	0.053791516666666664	0.027790944666666668	0.05763612966666667	1.0742190326666667	9.780821215	12.465965787666667	0.04684391733333333	0.05746605366666667	4.588426896333333	0.071117842	0.030919227	0.04523617433333334	0.041370032333333334	0.04645826633333333
6.503716061	5.116806885777778	4.031271640333333	4.479993378333333	3.676753308888889	14.441867918444444	4.778660895444444	15.000395053222222	3.3619459961111113	3.4238637062222224	5.773604141333333	2.3085353983333334	4.860660376555556	6.614398233111111	2.885188532	3.856778553111111	5.006478912444444	4.115404515444444	2.220506087	7.533371144999999	6.301110771111111	6.342191789	7.760572863111111	6.121714903888889
895.7187475000001	112.09252285	379.85198149999997	66.23143636	135.0812491	0.107869202	2.209475532	0.0135389255	0.0071399255	0.4554649785	0.0076615425	0.007409713	0.00631167	234.33846549999998	77.433170925	29.995857414999996	0.015490340500000001	0.018935266	21.3587185	0.0122423085	0.0149294895	0.016858851	0.013954201999999999	0.017455308500000002
15.96494258967347	24.661986536387754	16.903107234714287	22.80730286077551	25.52284692255102	0.3427256828571429	6.332406180142858	0.19264284306122448	0.17209310730612246	10.716478396306123	0.21423611610204082	17.286561058530612	0.25068270146938776	5.342511657469387	28.44352200130612	27.50009078379592	0.26691412465306125	5.756749940816326	5.558013196367347	0.11129671622448979	0.09524867528571429	0.12349174771428571	0.15992480946938775	0.10951820597959183
4.599982123	6.886047688600001	7.1614373252	9.2688854034	9.2711394954	0.001795718	0.0151866802	0.0014511778000000002	9.694386e-4	0.011391256800000001	0.0010259688	0.007905176600000001	0.0024266006	1.1313887035999999	10.7743100996	12.615811387	0.0024163611999999998	0.0071056096	0.24467453379999998	0.0072901894	0.0054493796	0.022653471	0.0038655054	0.0046349608
0.09983778	9.510433751	0.239345479	0.845412175	2.763739302	0.059180483	0.023037243	0.03719803	0.017324709	0.003029902	0.019682722	0.004402238	0.018855416	0.032715667	0.745165354	5.878357475	0.015215219	0.009216294	0.016125246	0.013675379999999999	0.00652838	0.025196329	0.009272426	0.023520322
24.318246119999998	18.76279776775	19.738252745	25.54687756425	29.743244495	0.012721194	0.054786538249999996	0.00688929825	0.00645404725	0.020821055999999998	0.00682617225	0.01892761825	0.006762033	4.8657518705000005	31.857293185	37.9756404175	0.0060550872500000005	0.020429742	1.0025649995	0.00925666025	0.0082355925	0.02353432125	0.00792473875	0.0086470595
4.595548875	15.36397653	8.850062379	19.14900418	17.925509	0.001596785	0.010006109	0	0.001048875	0.002337621	0	4.09003e-4	0	1.297828296	17.68051061	20.38656559	0.001204823	0.00306045	0.192814791	0.001402251	0.001338907	0.002170096	1.60772e-4	1.19293e-4
0.391355294	5.459035294	1.108836471	5.041428824	6.400976471	8.38235e-4	0.001569412	0	1.17647e-4	0.006520588	0	8.72353e-4	0	0.094735294	4.969052941	8.823738824	0	0.00765	0.025937059	0.001007059	2.21765e-4	0.003232353	0	5.61176e-4
2.234647177	4.97472379	3.848743548	2.936429435	2.731241532	0.272392742	21.74393871	0.044262903	0.015614919	34.66186895	0.08175121	21.3661879	0.016574597	3.827354435	4.341195161	4.578240726	0.60106371	25.09406169	9.276533871	0.012054435	0.022994758	0.010622984	0.048496774	0.015510081
5.10795	7.269641667	5.840125	3.031825	4.080866667	0.626225	21.75055833	0.489375	0.259558333	53.96006667	1.357083333	28.904475	0.686475	5.038791667	3.993933333	5.084366667	0.676558333	34.86551667	12.901325	0.257816667	0.559516667	0.187966667	0.305991667	0.447341667
3.659591393	0.474263443	1.038356383	0.443261509	0.764267602	0.012447485	0.090905899	0.012809381	0.008602418	0.120172534	0.009645068	0.094587234	0.011637137	1.348861605	1.06503559	0.649667118	0.012870696	0.083582592	7.689124371	0.00826499	0.01126528	0.01133588	0.011065764	0.005625629
25.063324254999998	5.66562656	10.248888525	3.5429099004999998	5.510581455	1.6262024735	3.806314377	2.016887993	1.2843013665	4.247577776	1.6283551349999998	3.182543039	1.3281502884999998	9.937475209999999	6.126695239999999	4.318015701	1.131652445	2.359576847	39.726724325	1.090947445	0.815078299	0.9992462559999999	1.267720516	0.7990827795000001
2.279564286	4.458214286	3.185864286	2.553971429	2.580657143	0.033028571	17.0154	0.008435714	0.00105	35.17232857	0.016528571	10.23382143	0.01035	4.649042857	3.787514286	5.400228571	0.217714286	32.95292143	8.851042857	0.020878571	0.025785714	0.020092857	0.006385714	0.016714286
9.271620952	2.337858095	11.07969619	2.167248571	2.850106667	0.002739048	0.051187619	6.57e-5	1.7619e-4	0.023	1.10476e-4	0.008311429	0	1.794405714	2.45724	1.505814286	7.38095e-4	0.011124762	0.662182857	2.90476e-4	5.02857e-4	4.74286e-4	2.13333e-4	3.30476e-4
1.5762520895	8.1378002045	3.8021218544999997	12.796302539	11.77945177	2.955055e-4	0.11277840550000001	3.25478e-4	1.198345e-4	0.201008989	6.11236e-4	0.046316854	2.326445e-4	0.3718764465	10.8601949865	14.76890457	0.001833146	0.1911123595	0.20981955149999998	1.268595e-4	0.001139256	0.007076767	6.008265e-4	0.0013654745
4.118094444	7.011708333	4.407902778	3.419816667	4.454316667	0.586555556	19.12627778	0.4279	0.146663889	34.75966389	0.629	34.01613333	0.331933333	4.943091667	2.973325	5.874680556	0.896597222	35.81115	20.08918611	0.259427778	0.500483333	0.153472222	0.381944444	0.718125
1.34936015	2.259266165	1.116081955	0.913733835	1.216606767	0.041948872	10.52387143	0.008006015	0.005083459	10.5549188	0.027615038	4.511717293	0.021579699	1.529515038	0.833966165	1.584018045	0.104585714	10.26724286	5.809211278	0.018951128	0.040769925	0.011181203	0.018548872	0.037104511
8.697953982000001	16.547270986	8.511302271	5.385332332	8.8184813735	0.281494364	51.354194785000004	0.2269860475	0.167197339	33.109395985	0.2710430795	22.169584620000002	0.17066516799999998	8.2860119185	6.678887786	7.5860891805	0.6230380280000001	43.95161609	23.912678205	0.13827454	0.10499887050000001	0.15386957550000002	0.198113683	0.1166948495
1.152971429	28.81425714	3.020142857	4.170142857	13.6849	1.299457143	0.825	2.0258	7.57143e-4	0.003157143	0.001442857	0.003942857	0.001171429	0.462128571	1.139271429	13.69404286	0.121171429	0.719628571	0.350657143	2.4055	0.439857143	1.196785714	0.894342857	2.235442857
8.4032658475	14.9815076355	16.280414481	27.233082879999998	19.901520377	0.011120384	0.025447836	2.98425e-4	1.744095e-4	0.021994603	0.241551137	0.0796389765	0.0438487015	2.354262946	28.15933812	21.129099725	0.103981672	0.0389584825	0.47225877149999995	0.025698829	0.012585873	0.119452059	0.061306076	0.0646548005
2.014937681	2.23753913	1.839207971	1.234049275	1.45960942	0.558127536	6.306102899	0.493778986	0.169794203	10.40757319	0.420132609	6.386502899	0.344228261	2.42797971	1.598776087	1.949357246	0.472522464	12.95502464	4.33528913	0.547073913	0.612631884	0.546302899	0.584717391	0.832721014
4.224305725333333	3.533216401	3.4882487476666664	3.5176001823333336	2.387413564	8.296557499	5.324831844	6.633785979	9.123392838666666	0.8937943663333334	14.523949704666668	0.5247015833333333	7.257682247666666	4.145863707666667	1.817369637	2.1197996603333333	3.0642759993333333	2.8190544786666667	7.894062812666667	2.521650385	0.678953644	3.8615885876666667	3.2709266243333333	0.870014368
0.992606378	4.53889	1.946960079	1.028218268	3.149265591	0.050961496	9.714302992	0.003226063	0.002096063	7.524327717	0.022711811	8.307333543	0.002595669	2.102809685	1.962137717	1.622142992	0.186171339	11.71474205	2.838856693	0.002638976	0.011571496	0.003107402	0.008609449	0.002214094
5.392100933666667	3.500227789	3.003273297333333	3.302700554666667	2.5374817396666667	9.229867522333333	3.834866562	8.625931607	2.6673170636666668	7.855281996666666	6.699215773666667	3.3651114329999996	6.1629114099999995	4.424488683	2.454817766	2.37539021	3.3018436760000003	3.824417624666667	1.6479624953333332	5.9554529653333335	11.702552649666668	5.135849857	4.980159190666667	5.826311614333333
2.315266592	2.3240207589999997	1.433006349	0.9590670135000001	1.253746602	0.0406397325	8.8479168155	0.018204985	0.00621565	2.8481491815	0.0234840275	0.6455812255	0.0273313245	1.7117460565	1.0972630955	1.767012996	0.0633405755	12.968881894999999	6.297459573499999	0.016130109	0.029725074499999997	0.0142365575	0.026944469000000002	0.021323908500000002
11.984610079	11.357630417000001	11.014711483000001	19.27028122	20.08620529	0.002904241	0.0124936	4.2567850000000003e-4	3.414635e-4	7.87961e-4	2.366845e-4	1.728225e-4	6.5505e-5	2.535016002	19.537573605	20.813771815	4.2114500000000005e-4	0.001333105	0.1904419165	5.903235e-4	6.594540000000001e-4	0.0017786355	0.001007479	5.029495e-4
0.536221101	8.372916055	1.267895413	6.439365596	8.871359174	0.027583486	0.038695872	0.006457798	0.001495413	0.03360367	0.02189633	0.045098624	0.021047248	0.132550917	4.480683028	11.84482064	0.005420642	0.009493119	0.036348624	0.004116055	0.011513761	0.016654587	0.012531651	0.00998211
24.248419625	2.5182119944999997	7.055499073	3.7751941565	4.447935960500001	0.030348715999999998	0.13435521849999998	0.0247255685	0.023590903	0.1533007095	0.026379276	0.097612558	0.028878361499999998	5.2067303825	7.405644534	4.2368540515	0.021147325	0.08196523450000001	5.390700934	0.035837911	0.0417636605	0.12114267249999999	0.031721968	0.027665993
