IMG ID,Latitude,Longitude,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,MAG
3300021339,38.9206,-106.9514,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300013133,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020193,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020197,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300010879,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300010878,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300007248,43.023,-87.895,Engineered,Wastewater,Unclassified,Nutrient removal,M_DeepCastt_65m_m2_071
3300010873,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300010872,35.8911,-106.2978,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300013087,-13.5167,34.7703,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300010043,9.1086,-79.8436,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300021082,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,M_DeepCastt_65m_m2_071
3300007592,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,M_DeepCastt_65m_m2_071
3300009032,-77.605,163.163,Environmental,Aquatic,Ice,Freshwater,M_DeepCastt_65m_m2_071
3300011013,36.5275,25.4914,Environmental,Aquatic,Volcanic,Marine,M_DeepCastt_65m_m2_071
3300009083,-77.605,163.163,Environmental,Aquatic,Ice,Freshwater,M_DeepCastt_65m_m2_071
3300015360,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020213,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020195,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020200,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020214,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020186,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020192,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020596,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020201,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020180,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300007619,37.4962,-122.1329,Environmental,Terrestrial,Wetlands,Soil,M_DeepCastt_65m_m2_071
3300020203,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300005290,42.406189,-85.40016,Host-associated,Plants,Unclassified,Rhizoplane,M_DeepCastt_65m_m2_071
3300020219,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300005577,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,M_DeepCastt_65m_m2_071
3300012039,38.8894,-106.9083,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300015373,35.9,-79.05,Host-associated,Plants,Unclassified,Rhizoplane,M_DeepCastt_65m_m2_071
3300006366,39.283,-75.3633,Environmental,Aquatic,None,Freshwater,M_DeepCastt_65m_m2_071
3300006755,33.8834,-83.4195,Environmental,Terrestrial,Crop,Soil,M_DeepCastt_65m_m2_071
3300018079,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300012041,38.8894,-106.9076,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300002231,36.5,25.45,Environmental,Aquatic,Hydrothermal vents,Marine,M_DeepCastt_65m_m2_071
3300007213,-28.2362,-38.4949,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300005545,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300009597,38.8895,-106.9086,Environmental,Aquatic,Unclassified,Sediment,M_DeepCastt_65m_m2_071
3300007004,41.7655,-111.8143,Environmental,Terrestrial,Crop,Soil,M_DeepCastt_65m_m2_071
3300006373,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300013130,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300021364,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300021356,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300013127,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300013129,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300006718,-32.4846,12.4609,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300005295,42.794771,-84.393804,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300006711,10.09,-99.25,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300013128,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300013126,-1.64,29.05,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300010379,50.1318,11.881,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300005436,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300012917,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300010868,9.1086,-79.8436,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300007253,43.023,-87.895,Engineered,Wastewater,Unclassified,Nutrient removal,M_DeepCastt_65m_m2_071
3300012202,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300005468,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300003860,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,M_DeepCastt_65m_m2_071
3300021089,36.7468,-122.0193,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300009702,36.5263,25.4867,Environmental,Aquatic,Volcanic,Marine,M_DeepCastt_65m_m2_071
3300011269,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300021389,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300021371,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300012210,39.5673,-123.4758,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300005093,42.4,-85.37,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300006903,35.8444,-83.9599,Host-associated,Plants,Unclassified,Rhizosphere,M_DeepCastt_65m_m2_071
3300011435,38.8893,-106.9078,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300012189,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300011271,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300004591,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,M_DeepCastt_65m_m2_071
3300005542,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300009621,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,M_DeepCastt_65m_m2_071
3300006172,41.1289,-78.4195,Environmental,Aquatic,Unclassified,Sediment,M_DeepCastt_65m_m2_071
3300009080,46.2,-123.94,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300005537,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300024346,46.234,-123.9135,Environmental,Aquatic,None,Marine,M_DeepCastt_65m_m2_071
3300006163,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300021375,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300005434,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300021168,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300018083,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300017966,4.2396,-73.2024,Environmental,Terrestrial,Wetlands,Soil,M_DeepCastt_65m_m2_071
3300009664,34.72,135.27,Engineered,Wastewater,Unclassified,Anaerobic digestor,M_DeepCastt_65m_m2_071
3300012361,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300012208,39.5673,-123.4758,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300011409,38.8895,-106.9075,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300003861,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,M_DeepCastt_65m_m2_071
3300015052,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300007788,39.7291,-123.6419,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300021478,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300011405,38.9227,-106.9523,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300006372,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300012172,38.8894,-106.9081,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300021559,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300016341,18.321,-65.8172,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300015201,43.3,-89.38,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300016404,18.321,-65.8172,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300021479,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300016422,18.321,-65.8172,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300021471,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,M_DeepCastt_65m_m2_071
3300010360,9.1086,-79.8436,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300014911,27.0154,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,M_DeepCastt_65m_m2_071
3300013132,-1.64,29.05,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300014720,-1.64,29.05,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300012912,43.3,-89.38,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300021469,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,M_DeepCastt_65m_m2_071
3300006059,41.1752,-78.4168,Environmental,Aquatic,Unclassified,Sediment,M_DeepCastt_65m_m2_071
3300016445,18.321,-65.8172,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300021468,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,M_DeepCastt_65m_m2_071
3300011118,56.103,10.458,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300006397,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300011444,38.9776,-107.0024,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300005455,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,M_DeepCastt_65m_m2_071
3300006969,35.8443,-83.9607,Host-associated,Plants,Unclassified,Rhizosphere,M_DeepCastt_65m_m2_071
3300006641,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300020580,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300004136,42.531427,-72.189946,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300015264,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300009086,46.2,-123.94,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300009673,37.43,138.83,Engineered,Wastewater,Unclassified,Anaerobic digestor,M_DeepCastt_65m_m2_071
3300009769,37.43,138.83,Engineered,Wastewater,Unclassified,Anaerobic digestor,M_DeepCastt_65m_m2_071
3300009689,37.43,138.83,Engineered,Wastewater,Unclassified,Anaerobic digestor,M_DeepCastt_65m_m2_071
3300009676,37.43,138.83,Engineered,Wastewater,Unclassified,Anaerobic digestor,M_DeepCastt_65m_m2_071
3300007614,37.4962,-122.1329,Environmental,Terrestrial,Wetlands,Soil,M_DeepCastt_65m_m2_071
3300005330,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300009690,39.84,-89,Engineered,Wastewater,Unclassified,Anaerobic digestor,M_DeepCastt_65m_m2_071
3300009687,39.84,-89,Engineered,Wastewater,Unclassified,Anaerobic digestor,M_DeepCastt_65m_m2_071
3300010359,9.1086,-79.8436,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300019882,38.9827,-107.0102,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300020057,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300009143,39.7291,-123.6419,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300005286,38.5402727,-121.7500776,Engineered,Solid waste,Grass,Composting,M_DeepCastt_65m_m2_071
3300012921,38.5733,-109.5498,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300009149,58.622,18.254,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300021171,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300024343,46.234,-123.9135,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300021432,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300006028,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300006048,35.8443,-83.9607,Host-associated,Plants,Unclassified,Endosphere,M_DeepCastt_65m_m2_071
3300021178,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300006025,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300021420,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300009551,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,M_DeepCastt_65m_m2_071
3300022931,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,M_DeepCastt_65m_m2_071
3300010373,42.3938,-85.3708,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300000477,51.4,79.54,Environmental,Aquatic,Alkaline,Non-marine Saline and Alkaline,M_DeepCastt_65m_m2_071
3300005456,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizoplane,M_DeepCastt_65m_m2_071
3300017650,37.83,-122.29,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300018080,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,M_DeepCastt_65m_m2_071
3300009148,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,M_DeepCastt_65m_m2_071
3300017968,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300006881,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,M_DeepCastt_65m_m2_071
3300023117,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020189,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020084,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300005527,41.69957,-83.2941,Environmental,Aquatic,Lentic,Freshwater,M_DeepCastt_65m_m2_071
3300020179,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020074,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020220,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020196,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300021424,-5.7366,29.9194,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020083,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300021376,-4.8369,29.6087,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300005525,41.69957,-83.2941,Environmental,Aquatic,Lentic,Freshwater,M_DeepCastt_65m_m2_071
3300005528,41.69957,-83.2941,Environmental,Aquatic,Lentic,Freshwater,M_DeepCastt_65m_m2_071
3300020222,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020190,-6.0012,29.8102,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020109,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300021093,-5.5789,29.514,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020603,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300021091,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300021092,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020183,-6.4446,29.9042,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020578,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300020204,-6.4662,29.9408,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300005179,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300020194,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300021379,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300017962,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300022937,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020168,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300006046,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300023116,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300005662,43.1998,-86.5698,Environmental,Aquatic,Lentic,Freshwater,M_DeepCastt_65m_m2_071
3300018415,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300009162,35.8444,-83.9599,Host-associated,Plants,Unclassified,Rhizosphere,M_DeepCastt_65m_m2_071
3300011340,38.107,-121.6475,Environmental,Aquatic,Wetlands,Freshwater,M_DeepCastt_65m_m2_071
3300022935,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300006729,-28.2362,-38.4949,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300017964,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300018465,33.5944,-109.1397,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300022929,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020169,54.1841,7.9,Environmental,Aquatic,Pelagic,Marine,M_DeepCastt_65m_m2_071
3300021365,54.1841,7.9,Environmental,Aquatic,Pelagic,Marine,M_DeepCastt_65m_m2_071
3300021378,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300020175,54.1841,7.9,Environmental,Aquatic,Pelagic,Marine,M_DeepCastt_65m_m2_071
3300020595,54.1841,7.9,Environmental,Aquatic,Pelagic,Marine,M_DeepCastt_65m_m2_071
3300024348,46.234,-123.9135,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300008012,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300023084,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300022916,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,M_DeepCastt_65m_m2_071
3300022926,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300005805,37.7330997,-97.7990663,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300007236,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300006867,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300020054,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300021185,36.6907,-122.3448,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300021087,36.6907,-122.3448,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020053,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020165,54.1841,7.9,Environmental,Aquatic,Pelagic,Marine,M_DeepCastt_65m_m2_071
3300023180,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300023109,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,M_DeepCastt_65m_m2_071
3300020055,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300022922,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300010299,37.5161,-76.1223,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300009593,15.249,-20.515,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300010297,37.1849,-76.1104,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300010159,39.7291,-123.6419,Environmental,Terrestrial,Unclassified,Soil,M_DeepCastt_65m_m2_071
3300018060,3.8381,-73.3194,Environmental,Terrestrial,Wetlands,Soil,M_DeepCastt_65m_m2_071
3300005840,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,M_DeepCastt_65m_m2_071
3300018476,45.6356,-110.571,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300009528,-44.283,-75.865,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300012953,34.876,-13.1352,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300022912,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,M_DeepCastt_65m_m2_071
3300017949,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020177,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300006402,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300006868,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300006384,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300020174,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300020173,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300006403,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300006400,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300006383,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300011270,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300021368,34.7181,-76.6707,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300010296,37.0306,-76.0464,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300006869,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300018041,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300006870,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300021958,37.6183,-122.2916,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300014201,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,M_DeepCastt_65m_m2_071
3300017958,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300007602,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,M_DeepCastt_65m_m2_071
3300017952,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300021085,36.7468,-122.0193,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
3300004787,43.1998,-86.5698,Environmental,Aquatic,Lentic,Freshwater,M_DeepCastt_65m_m2_071
3300022222,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,M_DeepCastt_65m_m2_071
3300018065,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,M_DeepCastt_65m_m2_071
3300011420,38.8895,-106.9087,Environmental,Aquatic,None,Sediment,M_DeepCastt_65m_m2_071
3300009790,2.405,-13.602,Environmental,Aquatic,Oceanic,Marine,M_DeepCastt_65m_m2_071
3300012942,37.83,-122.29,Environmental,Terrestrial,None,Soil,M_DeepCastt_65m_m2_071
3300005441,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,M_DeepCastt_65m_m2_071
3300017991,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,M_DeepCastt_65m_m2_071
3300010354,39.2637,-76.0017,Environmental,Aquatic,Coastal,Marine,M_DeepCastt_65m_m2_071
3300018876,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,M_DeepCastt_65m_m2_071
